"route_uid","route_id","has_sub_routes","operator_id","operator_name_zh","operator_name_en","authority_id","provider_id","sub_route_uid","sub_route_id","sub_route_name_zh","sub_route_name_en","headsign","headsign_en","direction","first_bus_time","last_bus_time","holiday_first_bus_time","holiday_last_bus_time","bus_route_type","route_name_zh","route_name_en","departure_stop_name_zh","departure_stop_name_en","destination_stop_name_zh","destination_stop_name_en","ticket_price_description_zh","ticket_price_description_en","fare_buffer_zone_description_zh","fare_buffer_zone_description_en","route_map_image_url","city","city_code","SrcUpdateTime","UpdateTime","InfoTime","InfoDate"
KHH15215,"15215",1,"20090",皇冠大車隊,Crown Taxi(Shuttle Taxi),"009","009",KHH15215,"15215",橘23 部分延駛 (預約),"Orange23(pass Ln.10, Minzu Rd) (Order)",新光高中(民族路)-捷運大寮站,,0,,,,,11,橘23 部分延駛 (預約),"Orange23(pass Ln.10, Minzu Rd) (Order)",捷運大寮站,MRT Daliao Station,新光高中(民族路),Sin Guang Senior High School (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15215,"15215",1,"20090",皇冠大車隊,Crown Taxi(Shuttle Taxi),"009","009",KHH15215,"15215",橘23 部分延駛 (預約),"Orange23(pass Ln.10, Minzu Rd) (Order)",新光高中(民族路)-捷運大寮站,,1,,,,,11,橘23 部分延駛 (預約),"Orange23(pass Ln.10, Minzu Rd) (Order)",捷運大寮站,MRT Daliao Station,新光高中(民族路),Sin Guang Senior High School (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15360,"15360",1,"20090",皇冠大車隊,Crown Taxi(Shuttle Taxi),"009","009",KHH15360,"15360",紅3 (預約),Red3 (Order),中芸－新光人壽,,0,,,,,11,紅3 (預約),Red3 (Order),新光人壽,Shin Kong Life Insurance,中芸,Jhongyun,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15360,"15360",1,"20090",皇冠大車隊,Crown Taxi(Shuttle Taxi),"009","009",KHH15360,"15360",紅3 (預約),Red3 (Order),中芸－新光人壽,,1,,,,,11,紅3 (預約),Red3 (Order),新光人壽,Shin Kong Life Insurance,中芸,Jhongyun,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15400,"15400",1,"20010",中華衛星大車隊,Ks Taxi,"009","009",KHH15400,"15400",T402 (預約),T402 (Order),捷運橋頭火車站-燕巢衛生所,,0,,,,,11,T402 (預約),T402 (Order),燕巢衛生所,Yanchao Health Center,捷運橋頭火車站,MRT Ciaotou Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15400,"15400",1,"20010",中華衛星大車隊,Ks Taxi,"009","009",KHH15400,"15400",T402 (預約),T402 (Order),捷運橋頭火車站-燕巢衛生所,,1,,,,,11,T402 (預約),T402 (Order),燕巢衛生所,Yanchao Health Center,捷運橋頭火車站,MRT Ciaotou Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15500,"15500",1,"20010",中華衛星大車隊,Ks Taxi,"009","009",KHH15500,"15500",T702A,T702A,茄萣區公所-成功橋,,0,,,,,11,T702A,T702A,成功橋,ChengGung Bridge,茄萣區公所,Cieding District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH15500,"15500",1,"20010",中華衛星大車隊,Ks Taxi,"009","009",KHH15500,"15500",T702A,T702A,茄萣區公所-成功橋,,1,,,,,11,T702A,T702A,成功橋,ChengGung Bridge,茄萣區公所,Cieding District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH16,"16",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH16,"16","16A(假日去程部分班次延駛高雄靈糧堂)","16A",警廣站－高雄科大(建工),,0,,,,,11,"16A(假日去程部分班次延駛高雄靈糧堂)","16A",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH16,"16",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH16,"16","16A(假日去程部分班次延駛高雄靈糧堂)","16A",警廣站－高雄科大(建工),,1,,,,,11,"16A(假日去程部分班次延駛高雄靈糧堂)","16A",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH160,"160",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH160,"160",橘7A(延駛大樹衛生所),Orange7 A(Via Dashu Dist. Office),自由路(被服廠)－大樹衛生所,,0,,,,,11,橘7A(延駛大樹衛生所),Orange7 A(Via Dashu Dist. Office),自由路(被服廠),Zihyou Rd.(Beifu Factory),大樹衛生所,Dashu Public Health Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH160,"160",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH160,"160",橘7A(延駛大樹衛生所),Orange7 A(Via Dashu Dist. Office),自由路(被服廠)－大樹衛生所,,1,,,,,11,橘7A(延駛大樹衛生所),Orange7 A(Via Dashu Dist. Office),自由路(被服廠),Zihyou Rd.(Beifu Factory),大樹衛生所,Dashu Public Health Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1601,"1601",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH1601,"1601",橘7A,Orange7 A(Not via Dashu Dist. Office),自由路(被服廠)－舊鐵橋濕地,,0,,,,,11,橘7A,Orange7 A(Not via Dashu Dist. Office),自由路(被服廠),Zihyou Rd.(Beifu Factory),舊鐵橋濕地,Old Railway Bridge Wetland Park,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1601,"1601",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH1601,"1601",橘7A,Orange7 A(Not via Dashu Dist. Office),自由路(被服廠)－舊鐵橋濕地,,1,,,,,11,橘7A,Orange7 A(Not via Dashu Dist. Office),自由路(被服廠),Zihyou Rd.(Beifu Factory),舊鐵橋濕地,Old Railway Bridge Wetland Park,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1602,"1602",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH1602,"1602",橘7A(大樹衛生所發車),Orange7 A(West-bound Only),大樹衛生所－自由路(被服廠),,1,,,,,11,橘7A(大樹衛生所發車),Orange7 A(West-bound Only),大樹衛生所,Dashu Public Health Center,"","",,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH161,"161",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH161,"161","16A繞(1700-2150繞文信路口)","16A(Pass By Wenshin Road Intersection)",警廣站－高雄科大(建工),,0,,,,,11,"16A繞(1700-2150繞文信路口)","16A(Pass By Wenshin Road Intersection)",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH161,"161",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH161,"161","16A繞(1700-2150繞文信路口)","16A(Pass By Wenshin Road Intersection)",警廣站－高雄科大(建工),,1,,,,,11,"16A繞(1700-2150繞文信路口)","16A(Pass By Wenshin Road Intersection)",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH162,"162",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH162,"162","16B(假日去程部分班次延駛高雄靈糧堂)","16B",警廣站－高雄科大(建工),,0,,,,,11,"16B(假日去程部分班次延駛高雄靈糧堂)","16B",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH162,"162",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH162,"162","16B(假日去程部分班次延駛高雄靈糧堂)","16B",警廣站－高雄科大(建工),,1,,,,,11,"16B(假日去程部分班次延駛高雄靈糧堂)","16B",警廣站,Jingguang Station,鼎金國小,Dingjin Elementary School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH179,"179",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH179,"179",紅2A,Red2A,小港站－鳳鼻頭港,,0,,,,,11,紅2A,Red2A,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH179,"179",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH179,"179",紅2A,Red2A,小港站－鳳鼻頭港,,1,,,,,11,紅2A,Red2A,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1791,"1791",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH1791,"1791",紅2B(延駛職訓中心),Red2B,小港站－鳳鼻頭港,,0,,,,,11,紅2B(延駛職訓中心),Red2B,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1791,"1791",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH1791,"1791",紅2B(延駛職訓中心),Red2B,小港站－鳳鼻頭港,,1,,,,,11,紅2B(延駛職訓中心),Red2B,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1792,"1792",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH1792,"1792",紅2C(直達車),Red2C,小港站－鳳鼻頭港,,0,,,,,11,紅2C(直達車),Red2C,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH1792,"1792",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH1792,"1792",紅2C(直達車),Red2C,小港站－鳳鼻頭港,,1,,,,,11,紅2C(直達車),Red2C,小港站,Siagan Station,鳳鼻頭港,Port of Fongbitou,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2061,"2061",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2061,"2061","168環西幹線","168W Main Line",金獅湖站－金獅湖站,,0,,,,,11,"168環西幹線","168W Main Line",金獅湖站,Jinshih Lake Station,輕軌夢時代站,LRT Dream Mall Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2061,"2061",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2061,"2061","168環西幹線","168W Main Line",金獅湖站－金獅湖站,,1,,,,,11,"168環西幹線","168W Main Line",金獅湖站,Jinshih Lake Station,輕軌夢時代站,LRT Dream Mall Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2071,"2071",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2071,"2071","168環東幹線","168E Main Line",金獅湖站－金獅湖站,,0,,,,,11,"168環東幹線","168E Main Line",金獅湖站,Jinshih Lake Station,輕軌夢時代站,LRT Dream Mall Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2071,"2071",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2071,"2071","168環東幹線","168E Main Line",金獅湖站－金獅湖站,,1,,,,,11,"168環東幹線","168E Main Line",金獅湖站,Jinshih Lake Station,輕軌夢時代站,LRT Dream Mall Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH210,"210",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH210,"210",紅35,Red35,金獅湖站－捷運凹子底站,,0,,,,,11,紅35,Red35,金獅湖站,Golden Lion Lake Station,捷運凹子底站,MRT Aozihdi Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH210,"210",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH210,"210",紅35,Red35,金獅湖站－捷運凹子底站,,1,,,,,11,紅35,Red35,金獅湖站,Golden Lion Lake Station,捷運凹子底站,MRT Aozihdi Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2102,"2102",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2102,"2102",紅35(繞崇實社區),Red35(Extend),金獅湖站－捷運凹子底站,,0,,,,,11,紅35(繞崇實社區),Red35(Extend),金獅湖站,Golden Lion Lake Station,捷運凹子底站,MRT Aozihdi Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2102,"2102",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH2102,"2102",紅35(繞崇實社區),Red35(Extend),金獅湖站－捷運凹子底站,,1,,,,,11,紅35(繞崇實社區),Red35(Extend),金獅湖站,Golden Lion Lake Station,捷運凹子底站,MRT Aozihdi Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH211,"211",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH211,"211",紅3A林園幹線(行經鳳鳴國小),Red3A,小港站－林園區公所,,0,,,,,11,紅3A林園幹線(行經鳳鳴國小),Red3A,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH211,"211",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH211,"211",紅3A林園幹線(行經鳳鳴國小),Red3A,小港站－林園區公所,,1,,,,,11,紅3A林園幹線(行經鳳鳴國小),Red3A,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2111,"2111",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2111,"2111",紅3B林園幹線,Red3B,小港站－林園區公所,,0,,,,,11,紅3B林園幹線,Red3B,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2111,"2111",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2111,"2111",紅3B林園幹線,Red3B,小港站－林園區公所,,1,,,,,11,紅3B林園幹線,Red3B,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2112,"2112",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2112,"2112",紅3C林園幹線(不經西溪里),Red3C,小港站－林園區公所,,0,,,,,11,紅3C林園幹線(不經西溪里),Red3C,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2112,"2112",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2112,"2112",紅3C林園幹線(不經西溪里),Red3C,小港站－林園區公所,,1,,,,,11,紅3C林園幹線(不經西溪里),Red3C,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2113,"2113",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2113,"2113",紅3D林園幹線(不經西溪里.宏平路),Red3D,小港站－林園區公所,,0,,,,,11,紅3D林園幹線(不經西溪里.宏平路),Red3D,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2113,"2113",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2113,"2113",紅3D林園幹線(不經西溪里.宏平路),Red3D,小港站－林園區公所,,1,,,,,11,紅3D林園幹線(不經西溪里.宏平路),Red3D,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2114,"2114",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2114,"2114",紅3E林園幹線(延駛鳳鳴里),Red3E,小港站－林園區公所,,0,,,,,11,紅3E林園幹線(延駛鳳鳴里),Red3E,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2114,"2114",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2114,"2114",紅3E林園幹線(延駛鳳鳴里),Red3E,小港站－林園區公所,,1,,,,,11,紅3E林園幹線(延駛鳳鳴里),Red3E,小港站,Siaogang Station,林園區公所,Linyuan District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH213,"213",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH213,"213",紅5,Red5,捷運小港站－中智路郵局,,0,,,,,11,紅5,Red5,捷運小港站,MRT Siaogang Station,中智路郵局,Jhongjhih Rd. Post Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH213,"213",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH213,"213",紅5,Red5,捷運小港站－中智路郵局,,1,,,,,11,紅5,Red5,捷運小港站,MRT Siaogang Station,中智路郵局,Jhongjhih Rd. Post Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH214,"214",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH214,"214","214A","214A",小港站－歷史博物館,,0,,,,,11,"214A","214A",小港站,Siaogang Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH214,"214",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH214,"214","214A","214A",小港站－歷史博物館,,1,,,,,11,"214A","214A",小港站,Siaogang Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH215,"215",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH215,"215","214B(06:10前鎮站至鹽埕埔)","214B",前鎮站－捷運鹽埕埔站,,0,,,,,11,"214B(06:10前鎮站至鹽埕埔)","214B",前鎮站,Chianjen Station,捷運鹽埕埔站,MRT Yanchengpu Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH215,"215",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH215,"215","214B(06:10前鎮站至鹽埕埔)","214B",前鎮站－捷運鹽埕埔站,,1,,,,,11,"214B(06:10前鎮站至鹽埕埔)","214B",前鎮站,Chianjen Station,捷運鹽埕埔站,MRT Yanchengpu Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH217,"217",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH217,"217","217A新昌幹線","217A Sinchang Main Line",加昌站－鳥松區公所,,0,,,,,11,"217A新昌幹線","217A Sinchang Main Line",加昌站,Jiachang Station,鳥松區公所,Niaosong District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH217,"217",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH217,"217","217A新昌幹線","217A Sinchang Main Line",加昌站－鳥松區公所,,1,,,,,11,"217A新昌幹線","217A Sinchang Main Line",加昌站,Jiachang Station,鳥松區公所,Niaosong District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2173,"2173",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2173,"2173","217D新昌幹線(高應大發車)","217D Sinchang Main Line",高雄應用科技大學->加昌站,,0,,,,,11,"217D新昌幹線(高應大發車)","217D Sinchang Main Line",高雄科大(建工),National Kaohsiung University of Science and Technology(Jiangong),加昌站,Jiachang Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2174,"2174",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2174,"2174","217E新昌幹線(大華里發車)","217E Sinchang Main Line",大華里(澄清路)->加昌站,,0,,,,,11,"217E新昌幹線(大華里發車)","217E Sinchang Main Line",大華里(澄清路),Dahua Village(Chengcing Rd.),加昌站,Jiachang Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH218,"218",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH218,"218","218A","218A",加昌站－高雄火車站,,0,,,,,11,"218A","218A",加昌站,Jiachang Station,高雄火車站,Kaohsiung Main Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH218,"218",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH218,"218","218A","218A",加昌站－高雄火車站,,1,,,,,11,"218A","218A",加昌站,Jiachang Station,高雄火車站,Kaohsiung Main Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2181,"2181",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2181,"2181","218B(延駛合群社區)","218B",加昌站－高雄火車站,,0,,,,,11,"218B(延駛合群社區)","218B",加昌站,Jiachang Station,高雄火車站,Kaohsiung Main Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2181,"2181",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2181,"2181","218B(延駛合群社區)","218B",加昌站－高雄火車站,,1,,,,,11,"218B(延駛合群社區)","218B",加昌站,Jiachang Station,高雄火車站,Kaohsiung Main Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH219,"219",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH219,"219","219A","219A",加昌站－捷運鹽埕埔站,,0,,,,,11,"219A","219A",加昌站,Jiachang Station,大智路(光榮國小),Dajhih Rd. (Guangrong Elementary School),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH219,"219",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH219,"219","219A","219A",加昌站－捷運鹽埕埔站,,1,,,,,11,"219A","219A",加昌站,Jiachang Station,大智路(光榮國小),Dajhih Rd. (Guangrong Elementary School),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2192,"2192",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2192,"2192","219B","219B",加昌站－捷運鹽埕埔站,,0,,,,,11,"219B","219B",捷運西子灣站,MRT Sizihwan Station,大智路(光榮國小),Dajhih Rd. (Guangrong Elementary School),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH2192,"2192",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH2192,"2192","219B","219B",加昌站－捷運鹽埕埔站,,1,,,,,11,"219B","219B",捷運西子灣站,MRT Sizihwan Station,大智路(光榮國小),Dajhih Rd. (Guangrong Elementary School),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH221,"221",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH221,"221",紅73A,Red73A,岡山轉運站－阿蓮區公所,,0,,,,,11,紅73A,Red73A,岡山轉運站,Ganshan Transfer Station,阿蓮區公所,Alian District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH221,"221",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH221,"221",紅73A,Red73A,岡山轉運站－阿蓮區公所,,1,,,,,11,紅73A,Red73A,岡山轉運站,Ganshan Transfer Station,阿蓮區公所,Alian District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
