id,SectionID,ArterialID,TimestampCol,DatetimeCol,TravelTime
16503589,338-023-339-023,S12,1630882800,"2021-09-06 07:00:00",26
16503590,337-023-338-023,S12,1630882800,"2021-09-06 07:00:00",24
16503591,334-023-335-023,S12,1630882800,"2021-09-06 07:00:00",28
16503592,812-023-342-023,S12,1630882800,"2021-09-06 07:00:00",9
16503593,340-023-341-023,S12,1630882800,"2021-09-06 07:00:00",34
16503594,342-023-343-023,S12,1630882800,"2021-09-06 07:00:00",22
16503595,343-023-259-023,S12,1630882800,"2021-09-06 07:00:00",65
16503596,350-023-351-023,S12,1630882800,"2021-09-06 07:00:00",30
16503597,348-023-349-023,S12,1630882800,"2021-09-06 07:00:00",79
16503598,345-023-346-023,S12,1630882800,"2021-09-06 07:00:00",19
16503599,259-023-344-023,S12,1630882800,"2021-09-06 07:00:00",51
16503600,346-023-347-023,S12,1630882800,"2021-09-06 07:00:00",21
16503601,344-023-345-023,S12,1630882800,"2021-09-06 07:00:00",20
16503602,347-023-348-023,S12,1630882800,"2021-09-06 07:00:00",61
16503603,351-023-352-023,S12,1630882800,"2021-09-06 07:00:00",36
16503604,349-023-350-023,S12,1630882800,"2021-09-06 07:00:00",10
16503605,352-023-353-023,S12,1630882800,"2021-09-06 07:00:00",18
16503606,814-060-813-060,S13,1630882800,"2021-09-06 07:00:00",27
16503607,395-060-814-060,S13,1630882800,"2021-09-06 07:00:00",19
16503608,391-060-390-060,S13,1630882800,"2021-09-06 07:00:00",16
16503609,390-060-389-060,S13,1630882800,"2021-09-06 07:00:00",60
16503610,813-060-393-060,S13,1630882800,"2021-09-06 07:00:00",20
16503611,392-060-391-060,S13,1630882800,"2021-09-06 07:00:00",21
16503612,393-060-392-060,S13,1630882800,"2021-09-06 07:00:00",17
16503613,388-060-387-060,S13,1630882800,"2021-09-06 07:00:00",20
16503614,389-060-388-060,S13,1630882800,"2021-09-06 07:00:00",37
16503615,387-060-386-060,S13,1630882800,"2021-09-06 07:00:00",13
16503616,386-060-385-060,S13,1630882800,"2021-09-06 07:00:00",17
16503617,378-060-377-060,S13,1630882800,"2021-09-06 07:00:00",20
16503618,385-060-384-060,S13,1630882800,"2021-09-06 07:00:00",41
16503619,381-060-380-060,S13,1630882800,"2021-09-06 07:00:00",36
16503620,380-060-379-060,S13,1630882800,"2021-09-06 07:00:00",59
16503621,379-060-378-060,S13,1630882800,"2021-09-06 07:00:00",17
16503622,382-060-381-060,S13,1630882800,"2021-09-06 07:00:00",19
16503623,384-060-383-060,S13,1630882800,"2021-09-06 07:00:00",16
16503624,377-060-376-060,S13,1630882800,"2021-09-06 07:00:00",10
16503625,383-060-382-060,S13,1630882800,"2021-09-06 07:00:00",12
16503626,376-060-375-060,S13,1630882800,"2021-09-06 07:00:00",20
16503627,367-060-366-060,S13,1630882800,"2021-09-06 07:00:00",19
16503628,375-060-374-060,S13,1630882800,"2021-09-06 07:00:00",11
16503629,369-060-368-060,S13,1630882800,"2021-09-06 07:00:00",11
16503630,371-060-370-060,S13,1630882800,"2021-09-06 07:00:00",13
16503631,372-060-371-060,S13,1630882800,"2021-09-06 07:00:00",39
16503632,368-060-367-060,S13,1630882800,"2021-09-06 07:00:00",53
16503633,370-060-369-060,S13,1630882800,"2021-09-06 07:00:00",25
16503634,373-060-372-060,S13,1630882800,"2021-09-06 07:00:00",28
16503635,374-060-373-060,S13,1630882800,"2021-09-06 07:00:00",37
16503636,366-060-365-060,S13,1630882800,"2021-09-06 07:00:00",40
16503637,365-060-364-060,S13,1630882800,"2021-09-06 07:00:00",35
16503638,359-060-358-060,S13,1630882800,"2021-09-06 07:00:00",57
16503639,358-060-357-060,S13,1630882800,"2021-09-06 07:00:00",33
16503640,362-060-361-060,S13,1630882800,"2021-09-06 07:00:00",33
16503641,363-060-362-060,S13,1630882800,"2021-09-06 07:00:00",17
16503642,360-060-359-060,S13,1630882800,"2021-09-06 07:00:00",11
16503643,361-060-360-060,S13,1630882800,"2021-09-06 07:00:00",12
16503644,357-060-356-060,S13,1630882800,"2021-09-06 07:00:00",24
16503645,364-060-363-060,S13,1630882800,"2021-09-06 07:00:00",24
16503646,356-060-355-060,S13,1630882800,"2021-09-06 07:00:00",15
16503647,355-060-354-060,S13,1630882800,"2021-09-06 07:00:00",25
16503648,354-020-355-020,S13,1630882800,"2021-09-06 07:00:00",33
16503649,362-020-363-020,S13,1630882800,"2021-09-06 07:00:00",25
16503650,361-020-362-020,S13,1630882800,"2021-09-06 07:00:00",25
16503651,357-020-358-020,S13,1630882800,"2021-09-06 07:00:00",33
16503652,360-020-361-020,S13,1630882800,"2021-09-06 07:00:00",12
16503653,358-020-359-020,S13,1630882800,"2021-09-06 07:00:00",18
16503654,356-020-357-020,S13,1630882800,"2021-09-06 07:00:00",25
16503655,355-020-356-020,S13,1630882800,"2021-09-06 07:00:00",22
16503656,359-020-360-020,S13,1630882800,"2021-09-06 07:00:00",34
16503657,363-020-364-020,S13,1630882800,"2021-09-06 07:00:00",28
16503658,364-020-365-020,S13,1630882800,"2021-09-06 07:00:00",36
16503659,365-020-366-020,S13,1630882800,"2021-09-06 07:00:00",59
16503660,368-020-369-020,S13,1630882800,"2021-09-06 07:00:00",15
16503661,369-020-370-020,S13,1630882800,"2021-09-06 07:00:00",44
16503662,370-020-371-020,S13,1630882800,"2021-09-06 07:00:00",30
16503663,372-020-373-020,S13,1630882800,"2021-09-06 07:00:00",26
16503664,373-020-374-020,S13,1630882800,"2021-09-06 07:00:00",21
16503665,366-020-367-020,S13,1630882800,"2021-09-06 07:00:00",38
16503666,371-020-372-020,S13,1630882800,"2021-09-06 07:00:00",14
16503667,367-020-368-020,S13,1630882800,"2021-09-06 07:00:00",23
16503668,374-020-375-020,S13,1630882800,"2021-09-06 07:00:00",15
16503669,375-020-376-020,S13,1630882800,"2021-09-06 07:00:00",20
16503670,376-020-377-020,S13,1630882800,"2021-09-06 07:00:00",13
16503671,383-020-384-020,S13,1630882800,"2021-09-06 07:00:00",25
16503672,381-020-382-020,S13,1630882800,"2021-09-06 07:00:00",12
16503673,380-020-381-020,S13,1630882800,"2021-09-06 07:00:00",9
16503674,382-020-383-020,S13,1630882800,"2021-09-06 07:00:00",12
16503675,379-020-380-020,S13,1630882800,"2021-09-06 07:00:00",52
16503676,377-020-378-020,S13,1630882800,"2021-09-06 07:00:00",19
16503677,378-020-379-020,S13,1630882800,"2021-09-06 07:00:00",42
16503678,384-020-385-020,S13,1630882800,"2021-09-06 07:00:00",12
16503679,385-020-386-020,S13,1630882800,"2021-09-06 07:00:00",15
16503680,386-020-387-020,S13,1630882800,"2021-09-06 07:00:00",29
16503681,813-020-814-020,S13,1630882800,"2021-09-06 07:00:00",28
16503682,388-020-389-020,S13,1630882800,"2021-09-06 07:00:00",52
16503683,389-020-390-020,S13,1630882800,"2021-09-06 07:00:00",36
16503684,391-020-392-020,S13,1630882800,"2021-09-06 07:00:00",18
16503685,387-020-388-020,S13,1630882800,"2021-09-06 07:00:00",17
16503686,392-020-393-020,S13,1630882800,"2021-09-06 07:00:00",25
16503687,393-020-813-020,S13,1630882800,"2021-09-06 07:00:00",16
16503688,390-020-391-020,S13,1630882800,"2021-09-06 07:00:00",13
16503689,814-020-395-020,S13,1630882800,"2021-09-06 07:00:00",13
16503690,689-060-688-060,S14,1630882800,"2021-09-06 07:00:00",90
16503691,688-060-679-060,S14,1630882800,"2021-09-06 07:00:00",71
16503692,414-060-413-060,S14,1630882800,"2021-09-06 07:00:00",17
16503693,409-060-408-060,S14,1630882800,"2021-09-06 07:00:00",51
16503694,412-060-411-060,S14,1630882800,"2021-09-06 07:00:00",25
16503695,411-060-410-060,S14,1630882800,"2021-09-06 07:00:00",33
16503696,413-060-412-060,S14,1630882800,"2021-09-06 07:00:00",38
16503697,679-060-520-060,S14,1630882800,"2021-09-06 07:00:00",72
16503698,520-060-414-060,S14,1630882800,"2021-09-06 07:00:00",117
16503699,410-060-409-060,S14,1630882800,"2021-09-06 07:00:00",31
16503700,408-060-407-060,S14,1630882800,"2021-09-06 07:00:00",22
16503701,407-060-406-060,S14,1630882800,"2021-09-06 07:00:00",17
16503702,406-060-405-060,S14,1630882800,"2021-09-06 07:00:00",32
16503703,401-060-400-060,S14,1630882800,"2021-09-06 07:00:00",14
16503704,403-060-402-060,S14,1630882800,"2021-09-06 07:00:00",18
16503705,402-060-401-060,S14,1630882800,"2021-09-06 07:00:00",35
16503706,405-060-404-060,S14,1630882800,"2021-09-06 07:00:00",34
16503707,399-060-398-060,S14,1630882800,"2021-09-06 07:00:00",21
16503708,400-060-399-060,S14,1630882800,"2021-09-06 07:00:00",13
16503709,404-060-403-060,S14,1630882800,"2021-09-06 07:00:00",32
16503710,398-060-816-060,S14,1630882800,"2021-09-06 07:00:00",8
16503711,816-060-815-060,S14,1630882800,"2021-09-06 07:00:00",30
16503712,815-060-397-060,S14,1630882800,"2021-09-06 07:00:00",37
16503713,400-020-401-020,S14,1630882800,"2021-09-06 07:00:00",21
16503714,396-020-397-020,S14,1630882800,"2021-09-06 07:00:00",25
16503715,816-020-398-020,S14,1630882800,"2021-09-06 07:00:00",7
16503716,397-060-396-060,S14,1630882800,"2021-09-06 07:00:00",15
16503717,397-020-815-020,S14,1630882800,"2021-09-06 07:00:00",37
16503718,398-020-399-020,S14,1630882800,"2021-09-06 07:00:00",19
16503719,399-020-400-020,S14,1630882800,"2021-09-06 07:00:00",28
16503720,815-020-816-020,S14,1630882800,"2021-09-06 07:00:00",56
16503721,401-020-402-020,S14,1630882800,"2021-09-06 07:00:00",21
16503722,402-020-403-020,S14,1630882800,"2021-09-06 07:00:00",22
16503723,403-020-404-020,S14,1630882800,"2021-09-06 07:00:00",19
16503724,404-020-405-020,S14,1630882800,"2021-09-06 07:00:00",24
16503725,409-020-410-020,S14,1630882800,"2021-09-06 07:00:00",34
16503726,405-020-406-020,S14,1630882800,"2021-09-06 07:00:00",34
16503727,410-020-411-020,S14,1630882800,"2021-09-06 07:00:00",17
16503728,406-020-407-020,S14,1630882800,"2021-09-06 07:00:00",24
16503729,408-020-409-020,S14,1630882800,"2021-09-06 07:00:00",27
16503730,407-020-408-020,S14,1630882800,"2021-09-06 07:00:00",40
16503731,411-020-412-020,S14,1630882800,"2021-09-06 07:00:00",15
16503732,412-020-413-020,S14,1630882800,"2021-09-06 07:00:00",36
16503733,688-020-689-020,S14,1630882800,"2021-09-06 07:00:00",77
16503734,520-020-679-020,S14,1630882800,"2021-09-06 07:00:00",85
16503735,679-020-688-020,S14,1630882800,"2021-09-06 07:00:00",95
16503736,432-001-438-001,S15,1630882800,"2021-09-06 07:00:00",59
16503737,413-020-414-000,S14,1630882800,"2021-09-06 07:00:00",43
16503738,414-000-520-020,S14,1630882800,"2021-09-06 07:00:00",67
16503739,438-001-437-001,S15,1630882800,"2021-09-06 07:00:00",123
16503740,437-001-436-001,S15,1630882800,"2021-09-06 07:00:00",160
16503741,435-001-109-000,S15,1630882800,"2021-09-06 07:00:00",86
16503742,436-001-435-001,S15,1630882800,"2021-09-06 07:00:00",12
16503743,109-000-068-000,S15,1630882800,"2021-09-06 07:00:00",56
16503744,068-000-051-000,S15,1630882800,"2021-09-06 07:00:00",72
16503745,433-001-418-001,S15,1630882800,"2021-09-06 07:00:00",99
16503746,419-001-433-001,S15,1630882800,"2021-09-06 07:00:00",63
16503747,001-000-421-000,S15,1630882800,"2021-09-06 07:00:00",84
16503748,420-000-419-001,S15,1630882800,"2021-09-06 07:00:00",25
16503749,051-000-424-000,S15,1630882800,"2021-09-06 07:00:00",38
16503750,423-000-001-000,S15,1630882800,"2021-09-06 07:00:00",131
16503751,424-000-423-000,S15,1630882800,"2021-09-06 07:00:00",67
16503752,421-000-420-000,S15,1630882800,"2021-09-06 07:00:00",80
16503753,419-041-420-040,S15,1630882800,"2021-09-06 07:00:00",69
16503754,418-041-419-041,S15,1630882800,"2021-09-06 07:00:00",357
16503755,420-040-421-040,S15,1630882800,"2021-09-06 07:00:00",111
16503756,424-040-051-040,S15,1630882800,"2021-09-06 07:00:00",60
16503757,001-040-423-040,S15,1630882800,"2021-09-06 07:00:00",66
16503758,423-040-424-040,S15,1630882800,"2021-09-06 07:00:00",31
16503759,051-040-109-041,S15,1630882800,"2021-09-06 07:00:00",97
16503760,421-040-001-040,S15,1630882800,"2021-09-06 07:00:00",72
16503761,109-041-427-041,S15,1630882800,"2021-09-06 07:00:00",59
16503762,430-041-431-041,S15,1630882800,"2021-09-06 07:00:00",38
16503763,429-041-430-041,S15,1630882800,"2021-09-06 07:00:00",32
16503764,428-041-429-041,S15,1630882800,"2021-09-06 07:00:00",52
16503765,427-041-428-041,S15,1630882800,"2021-09-06 07:00:00",33
16503766,459-000-458-000,S16,1630882800,"2021-09-06 07:00:00",53
16503767,367-000-461-000,S16,1630882800,"2021-09-06 07:00:00",35
16503768,461-000-460-000,S16,1630882800,"2021-09-06 07:00:00",35
16503769,431-041-432-041,S15,1630882800,"2021-09-06 07:00:00",85
16503770,458-000-457-000,S16,1630882800,"2021-09-06 07:00:00",20
16503771,460-000-459-000,S16,1630882800,"2021-09-06 07:00:00",49
16503772,457-000-456-000,S16,1630882800,"2021-09-06 07:00:00",8
16503773,456-000-455-000,S16,1630882800,"2021-09-06 07:00:00",13
16503774,455-000-454-000,S16,1630882800,"2021-09-06 07:00:00",13
16503775,450-000-449-000,S16,1630882800,"2021-09-06 07:00:00",63
16503776,449-000-448-000,S16,1630882800,"2021-09-06 07:00:00",24
16503777,150-000-447-000,S16,1630882800,"2021-09-06 07:00:00",42
16503778,448-000-181-000,S16,1630882800,"2021-09-06 07:00:00",19
16503779,181-000-150-000,S16,1630882800,"2021-09-06 07:00:00",79
16503780,113-000-446-000,S16,1630882800,"2021-09-06 07:00:00",17
16503781,447-000-113-000,S16,1630882800,"2021-09-06 07:00:00",15
16503782,445-000-444-000,S16,1630882800,"2021-09-06 07:00:00",19
16503783,446-000-445-000,S16,1630882800,"2021-09-06 07:00:00",11
16503784,444-000-071-000,S16,1630882800,"2021-09-06 07:00:00",46
16503785,071-000-821-000,S16,1630882800,"2021-09-06 07:00:00",24
16503786,821-000-443-000,S16,1630882800,"2021-09-06 07:00:00",17
16503787,819-000-442-000,S16,1630882800,"2021-09-06 07:00:00",31
16503788,054-000-819-000,S16,1630882800,"2021-09-06 07:00:00",19
16503789,442-000-441-000,S16,1630882800,"2021-09-06 07:00:00",13
16503790,820-000-054-000,S16,1630882800,"2021-09-06 07:00:00",27
16503791,443-000-820-000,S16,1630882800,"2021-09-06 07:00:00",22
16503792,441-000-440-000,S16,1630882800,"2021-09-06 07:00:00",84
16503793,440-000-818-000,S16,1630882800,"2021-09-06 07:00:00",8
16503794,818-000-439-000,S16,1630882800,"2021-09-06 07:00:00",19
16503795,439-000-003-000,S16,1630882800,"2021-09-06 07:00:00",50
16503796,818-040-440-040,S16,1630882800,"2021-09-06 07:00:00",11
16503797,439-040-818-040,S16,1630882800,"2021-09-06 07:00:00",23
16503798,442-040-819-040,S16,1630882800,"2021-09-06 07:00:00",16
16503799,440-040-441-040,S16,1630882800,"2021-09-06 07:00:00",93
16503800,003-040-439-040,S16,1630882800,"2021-09-06 07:00:00",57
16503801,441-040-442-040,S16,1630882800,"2021-09-06 07:00:00",12
16503802,819-040-054-040,S16,1630882800,"2021-09-06 07:00:00",32
16503803,820-040-443-040,S16,1630882800,"2021-09-06 07:00:00",15
16503804,054-040-820-040,S16,1630882800,"2021-09-06 07:00:00",16
16503805,443-040-821-040,S16,1630882800,"2021-09-06 07:00:00",14
16503806,446-040-113-040,S16,1630882800,"2021-09-06 07:00:00",30
16503807,113-040-447-040,S16,1630882800,"2021-09-06 07:00:00",19
16503808,821-040-071-040,S16,1630882800,"2021-09-06 07:00:00",41
16503809,444-040-445-040,S16,1630882800,"2021-09-06 07:00:00",16
16503810,071-040-444-040,S16,1630882800,"2021-09-06 07:00:00",33
16503811,445-040-446-040,S16,1630882800,"2021-09-06 07:00:00",14
16503812,447-040-150-040,S16,1630882800,"2021-09-06 07:00:00",64
16503813,150-040-181-040,S16,1630882800,"2021-09-06 07:00:00",48
16503814,181-040-448-040,S16,1630882800,"2021-09-06 07:00:00",13
16503815,448-040-449-040,S16,1630882800,"2021-09-06 07:00:00",21
16503816,453-040-454-040,S16,1630882800,"2021-09-06 07:00:00",7
16503817,457-040-458-040,S16,1630882800,"2021-09-06 07:00:00",13
16503818,454-040-455-040,S16,1630882800,"2021-09-06 07:00:00",12
16503819,451-040-452-040,S16,1630882800,"2021-09-06 07:00:00",15
16503820,455-040-456-040,S16,1630882800,"2021-09-06 07:00:00",12
16503821,456-040-457-040,S16,1630882800,"2021-09-06 07:00:00",15
16503822,449-040-450-040,S16,1630882800,"2021-09-06 07:00:00",18
16503823,264-040-451-040,S16,1630882800,"2021-09-06 07:00:00",20
16503824,450-040-264-040,S16,1630882800,"2021-09-06 07:00:00",22
16503825,452-040-453-040,S16,1630882800,"2021-09-06 07:00:00",16
16503826,458-040-459-040,S16,1630882800,"2021-09-06 07:00:00",67
16503827,461-040-367-040,S16,1630882800,"2021-09-06 07:00:00",32
16503828,460-040-461-040,S16,1630882800,"2021-09-06 07:00:00",29
16503829,459-040-460-040,S16,1630882800,"2021-09-06 07:00:00",61
16503830,485-000-116-000,S17,1630882800,"2021-09-06 07:00:00",40
16503831,486-000-183-000,S17,1630882800,"2021-09-06 07:00:00",20
16503832,183-000-826-000,S17,1630882800,"2021-09-06 07:00:00",14
16503833,487-000-486-000,S17,1630882800,"2021-09-06 07:00:00",21
16503834,152-000-485-000,S17,1630882800,"2021-09-06 07:00:00",18
16503835,826-000-152-000,S17,1630882800,"2021-09-06 07:00:00",24
16503836,116-000-825-000,S17,1630882800,"2021-09-06 07:00:00",13
16503837,484-000-074-000,S17,1630882800,"2021-09-06 07:00:00",51
16503838,825-000-484-000,S17,1630882800,"2021-09-06 07:00:00",16
16503839,074-000-483-000,S17,1630882800,"2021-09-06 07:00:00",33
16503840,480-000-824-000,S17,1630882800,"2021-09-06 07:00:00",13
16503841,824-000-479-000,S17,1630882800,"2021-09-06 07:00:00",10
16503842,483-000-482-000,S17,1630882800,"2021-09-06 07:00:00",16
16503843,482-000-056-000,S17,1630882800,"2021-09-06 07:00:00",42
16503844,056-000-481-000,S17,1630882800,"2021-09-06 07:00:00",24
16503845,481-000-480-000,S17,1630882800,"2021-09-06 07:00:00",16
16503846,479-000-478-000,S17,1630882800,"2021-09-06 07:00:00",17
16503847,475-000-474-000,S17,1630882800,"2021-09-06 07:00:00",33
16503848,476-000-475-000,S17,1630882800,"2021-09-06 07:00:00",18
16503849,477-000-476-000,S17,1630882800,"2021-09-06 07:00:00",10
16503850,478-000-477-000,S17,1630882800,"2021-09-06 07:00:00",52
16503851,004-000-471-000,S17,1630882800,"2021-09-06 07:00:00",66
16503852,473-000-823-000,S17,1630882800,"2021-09-06 07:00:00",17
16503853,474-000-473-000,S17,1630882800,"2021-09-06 07:00:00",60
16503854,823-000-472-000,S17,1630882800,"2021-09-06 07:00:00",15
16503855,472-000-004-000,S17,1630882800,"2021-09-06 07:00:00",38
16503856,471-000-470-000,S17,1630882800,"2021-09-06 07:00:00",16
16503857,464-000-463-000,S17,1630882800,"2021-09-06 07:00:00",78
16503858,467-000-466-000,S17,1630882800,"2021-09-06 07:00:00",22
16503859,463-000-462-000,S17,1630882800,"2021-09-06 07:00:00",60
16503860,465-000-464-000,S17,1630882800,"2021-09-06 07:00:00",13
16503861,468-000-467-000,S17,1630882800,"2021-09-06 07:00:00",50
16503862,469-000-822-000,S17,1630882800,"2021-09-06 07:00:00",29
16503863,466-000-465-000,S17,1630882800,"2021-09-06 07:00:00",26
16503864,822-000-468-000,S17,1630882800,"2021-09-06 07:00:00",114
16503865,470-000-469-000,S17,1630882800,"2021-09-06 07:00:00",11
16503866,462-040-463-040,S17,1630882800,"2021-09-06 07:00:00",38
16503867,463-040-464-040,S17,1630882800,"2021-09-06 07:00:00",36
16503868,467-040-468-040,S17,1630882800,"2021-09-06 07:00:00",22
16503869,464-040-465-040,S17,1630882800,"2021-09-06 07:00:00",16
16503870,465-040-466-040,S17,1630882800,"2021-09-06 07:00:00",20
16503871,469-040-470-040,S17,1630882800,"2021-09-06 07:00:00",10
16503872,822-040-469-040,S17,1630882800,"2021-09-06 07:00:00",23
16503873,468-040-822-040,S17,1630882800,"2021-09-06 07:00:00",81
16503874,470-040-471-040,S17,1630882800,"2021-09-06 07:00:00",25
16503875,471-040-004-040,S17,1630882800,"2021-09-06 07:00:00",86
16503876,466-040-467-040,S17,1630882800,"2021-09-06 07:00:00",28
16503877,004-040-472-040,S17,1630882800,"2021-09-06 07:00:00",30
16503878,479-040-824-040,S17,1630882800,"2021-09-06 07:00:00",13
16503879,475-040-476-040,S17,1630882800,"2021-09-06 07:00:00",20
16503880,473-040-474-040,S17,1630882800,"2021-09-06 07:00:00",70
16503881,474-040-475-040,S17,1630882800,"2021-09-06 07:00:00",24
16503882,823-040-473-040,S17,1630882800,"2021-09-06 07:00:00",39
16503883,478-040-479-040,S17,1630882800,"2021-09-06 07:00:00",17
16503884,476-040-477-040,S17,1630882800,"2021-09-06 07:00:00",9
16503885,477-040-478-040,S17,1630882800,"2021-09-06 07:00:00",70
16503886,472-040-823-040,S17,1630882800,"2021-09-06 07:00:00",12
16503887,824-040-480-040,S17,1630882800,"2021-09-06 07:00:00",26
16503888,480-040-481-040,S17,1630882800,"2021-09-06 07:00:00",18
16503889,825-040-116-040,S17,1630882800,"2021-09-06 07:00:00",23
16503890,481-040-056-040,S17,1630882800,"2021-09-06 07:00:00",28
16503891,484-040-825-040,S17,1630882800,"2021-09-06 07:00:00",17
16503892,483-040-074-040,S17,1630882800,"2021-09-06 07:00:00",41
16503893,056-040-482-040,S17,1630882800,"2021-09-06 07:00:00",14
16503894,074-040-484-040,S17,1630882800,"2021-09-06 07:00:00",36
16503895,482-040-483-040,S17,1630882800,"2021-09-06 07:00:00",11
16503896,116-040-485-040,S17,1630882800,"2021-09-06 07:00:00",28
16503897,485-040-152-040,S17,1630882800,"2021-09-06 07:00:00",37
16503898,152-040-826-040,S17,1630882800,"2021-09-06 07:00:00",15
16503899,519-000-518-000,S18,1630882800,"2021-09-06 07:00:00",39
16503900,516-000-515-000,S18,1630882800,"2021-09-06 07:00:00",16
16503901,183-040-486-040,S17,1630882800,"2021-09-06 07:00:00",21
16503902,311-000-517-000,S18,1630882800,"2021-09-06 07:00:00",15
16503903,826-040-183-040,S17,1630882800,"2021-09-06 07:00:00",11
16503904,515-000-514-000,S18,1630882800,"2021-09-06 07:00:00",25
16503905,486-040-487-040,S17,1630882800,"2021-09-06 07:00:00",25
16503906,518-000-311-000,S18,1630882800,"2021-09-06 07:00:00",27
16503907,517-000-516-000,S18,1630882800,"2021-09-06 07:00:00",9
16503908,514-000-266-000,S18,1630882800,"2021-09-06 07:00:00",35
16503909,266-000-513-000,S18,1630882800,"2021-09-06 07:00:00",44
16503910,155-000-511-000,S18,1630882800,"2021-09-06 07:00:00",28
16503911,511-000-119-000,S18,1630882800,"2021-09-06 07:00:00",55
16503912,512-000-186-000,S18,1630882800,"2021-09-06 07:00:00",16
16503913,076-000-509-000,S18,1630882800,"2021-09-06 07:00:00",20
16503914,510-000-076-000,S18,1630882800,"2021-09-06 07:00:00",42
16503915,119-000-510-000,S18,1630882800,"2021-09-06 07:00:00",35
16503916,513-000-512-000,S18,1630882800,"2021-09-06 07:00:00",16
16503917,186-000-155-000,S18,1630882800,"2021-09-06 07:00:00",25
16503918,509-000-508-000,S18,1630882800,"2021-09-06 07:00:00",16
16503919,508-000-058-000,S18,1630882800,"2021-09-06 07:00:00",23
16503920,032-000-506-000,S18,1630882800,"2021-09-06 07:00:00",57
16503921,506-000-505-000,S18,1630882800,"2021-09-06 07:00:00",49
16503922,827-000-032-000,S18,1630882800,"2021-09-06 07:00:00",40
16503923,505-004-504-004,S18,1630882800,"2021-09-06 07:00:00",19
16503924,507-000-827-000,S18,1630882800,"2021-09-06 07:00:00",47
16503925,058-000-507-000,S18,1630882800,"2021-09-06 07:00:00",32
16503926,504-004-503-004,S18,1630882800,"2021-09-06 07:00:00",22
16503927,503-004-502-004,S18,1630882800,"2021-09-06 07:00:00",33
16503928,502-004-501-004,S18,1630882800,"2021-09-06 07:00:00",49
16503929,501-004-013-004,S18,1630882800,"2021-09-06 07:00:00",27
16503930,499-000-498-000,S18,1630882800,"2021-09-06 07:00:00",30
16503931,498-000-497-000,S18,1630882800,"2021-09-06 07:00:00",32
16503932,497-000-496-000,S18,1630882800,"2021-09-06 07:00:00",22
16503933,500-000-499-000,S18,1630882800,"2021-09-06 07:00:00",46
16503934,496-000-495-000,S18,1630882800,"2021-09-06 07:00:00",12
16503935,013-004-500-004,S18,1630882800,"2021-09-06 07:00:00",22
16503936,495-000-494-000,S18,1630882800,"2021-09-06 07:00:00",18
16503937,494-000-493-000,S18,1630882800,"2021-09-06 07:00:00",30
16503938,493-000-492-000,S18,1630882800,"2021-09-06 07:00:00",27
16503939,492-000-491-000,S18,1630882800,"2021-09-06 07:00:00",23
16503940,491-000-490-000,S18,1630882800,"2021-09-06 07:00:00",16
16503941,490-000-489-000,S18,1630882800,"2021-09-06 07:00:00",19
16503942,489-040-490-040,S18,1630882800,"2021-09-06 07:00:00",16
16503943,489-000-488-000,S18,1630882800,"2021-09-06 07:00:00",50
16503944,488-040-489-040,S18,1630882800,"2021-09-06 07:00:00",20
16503945,490-040-491-040,S18,1630882800,"2021-09-06 07:00:00",11
16503946,491-040-492-040,S18,1630882800,"2021-09-06 07:00:00",31
16503947,492-040-493-040,S18,1630882800,"2021-09-06 07:00:00",16
16503948,493-040-494-040,S18,1630882800,"2021-09-06 07:00:00",18
16503949,494-040-495-040,S18,1630882800,"2021-09-06 07:00:00",18
16503950,495-040-496-040,S18,1630882800,"2021-09-06 07:00:00",9
16503951,496-040-497-040,S18,1630882800,"2021-09-06 07:00:00",26
16503952,500-040-013-040,S18,1630882800,"2021-09-06 07:00:00",23
16503953,497-040-498-040,S18,1630882800,"2021-09-06 07:00:00",46
16503954,499-040-500-040,S18,1630882800,"2021-09-06 07:00:00",40
16503955,498-040-499-040,S18,1630882800,"2021-09-06 07:00:00",16
16503956,501-040-502-040,S18,1630882800,"2021-09-06 07:00:00",29
16503957,502-040-503-040,S18,1630882800,"2021-09-06 07:00:00",31
16503958,013-040-501-040,S18,1630882800,"2021-09-06 07:00:00",19
16503959,503-040-504-040,S18,1630882800,"2021-09-06 07:00:00",23
16503960,504-040-505-040,S18,1630882800,"2021-09-06 07:00:00",25
16503961,505-040-506-040,S18,1630882800,"2021-09-06 07:00:00",44
16503962,032-040-827-040,S18,1630882800,"2021-09-06 07:00:00",26
16503963,827-040-507-040,S18,1630882800,"2021-09-06 07:00:00",49
16503964,506-040-032-040,S18,1630882800,"2021-09-06 07:00:00",23
16503965,058-040-508-040,S18,1630882800,"2021-09-06 07:00:00",20
16503966,507-040-058-040,S18,1630882800,"2021-09-06 07:00:00",22
16503967,508-040-509-040,S18,1630882800,"2021-09-06 07:00:00",15
16503968,076-040-510-040,S18,1630882800,"2021-09-06 07:00:00",34
16503969,509-040-076-040,S18,1630882800,"2021-09-06 07:00:00",20
16503970,510-040-119-040,S18,1630882800,"2021-09-06 07:00:00",24
16503971,119-040-511-040,S18,1630882800,"2021-09-06 07:00:00",26
16503972,511-040-155-040,S18,1630882800,"2021-09-06 07:00:00",40
16503973,155-040-186-040,S18,1630882800,"2021-09-06 07:00:00",28
16503974,266-040-514-040,S18,1630882800,"2021-09-06 07:00:00",11
16503975,516-040-517-040,S18,1630882800,"2021-09-06 07:00:00",13
