TicketType,TrainType,StationNo,StationName,TransactionDate,Enter,Exit
一般,捷運,R5,前鎮高中站,20210622 18:00:00,14,44
一般,捷運,R5,前鎮高中站,20210622 18:15:00,18,35
一般,捷運,R5,前鎮高中站,20210622 18:30:00,16,12
一般,捷運,R5,前鎮高中站,20210622 18:45:00,7,33
一般,捷運,R5,前鎮高中站,20210622 19:00:00,6,10
一般,捷運,R5,前鎮高中站,20210622 19:15:00,10,20
一般,捷運,R5,前鎮高中站,20210622 19:30:00,3,12
一般,捷運,R5,前鎮高中站,20210622 19:45:00,7,25
一般,捷運,R5,前鎮高中站,20210622 20:00:00,3,11
一般,捷運,R5,前鎮高中站,20210622 20:15:00,6,27
一般,捷運,R5,前鎮高中站,20210622 20:30:00,0,13
一般,捷運,R5,前鎮高中站,20210622 20:45:00,2,17
一般,捷運,R5,前鎮高中站,20210622 21:00:00,3,4
一般,捷運,R5,前鎮高中站,20210622 21:15:00,4,11
一般,捷運,R5,前鎮高中站,20210622 21:30:00,0,3
一般,捷運,R5,前鎮高中站,20210622 21:45:00,1,4
一般,捷運,R5,前鎮高中站,20210622 22:00:00,4,1
一般,捷運,R5,前鎮高中站,20210622 22:15:00,1,4
一般,捷運,R5,前鎮高中站,20210622 22:30:00,5,3
一般,捷運,R5,前鎮高中站,20210622 22:45:00,3,6
一般,捷運,R5,前鎮高中站,20210622 23:00:00,3,3
一般,捷運,R5,前鎮高中站,20210622 23:15:00,0,3
一般,捷運,R4A,草衙站,20210622 05:30:00,3,0
一般,捷運,R4A,草衙站,20210622 05:45:00,9,1
一般,捷運,R4A,草衙站,20210622 06:00:00,11,0
一般,捷運,R4A,草衙站,20210622 06:15:00,17,4
一般,捷運,R4A,草衙站,20210622 06:30:00,14,5
一般,捷運,R4A,草衙站,20210622 06:45:00,17,8
一般,捷運,R4A,草衙站,20210622 07:00:00,39,13
一般,捷運,R4A,草衙站,20210622 07:15:00,41,24
一般,捷運,R4A,草衙站,20210622 07:30:00,52,54
一般,捷運,R4A,草衙站,20210622 07:45:00,38,32
一般,捷運,R4A,草衙站,20210622 08:00:00,31,32
一般,捷運,R4A,草衙站,20210622 08:15:00,13,19
一般,捷運,R4A,草衙站,20210622 08:30:00,9,27
一般,捷運,R4A,草衙站,20210622 08:45:00,10,14
一般,捷運,R4A,草衙站,20210622 09:00:00,7,4
一般,捷運,R4A,草衙站,20210622 09:15:00,1,5
一般,捷運,R4A,草衙站,20210622 09:30:00,3,4
一般,捷運,R4A,草衙站,20210622 09:45:00,9,10
一般,捷運,R4A,草衙站,20210622 10:00:00,7,6
一般,捷運,R4A,草衙站,20210622 10:15:00,8,12
一般,捷運,R4A,草衙站,20210622 10:30:00,9,13
一般,捷運,R4A,草衙站,20210622 10:45:00,4,11
一般,捷運,R4A,草衙站,20210622 11:00:00,7,25
一般,捷運,R4A,草衙站,20210622 11:15:00,2,15
一般,捷運,R4A,草衙站,20210622 11:30:00,4,11
一般,捷運,R4A,草衙站,20210622 11:45:00,6,2
一般,捷運,R4A,草衙站,20210622 12:00:00,7,11
一般,捷運,R4A,草衙站,20210622 12:15:00,4,0
一般,捷運,R4A,草衙站,20210622 12:30:00,2,9
一般,捷運,R4A,草衙站,20210622 12:45:00,5,2
一般,捷運,R4A,草衙站,20210622 13:00:00,10,7
一般,捷運,R4A,草衙站,20210622 13:15:00,2,6
一般,捷運,R4A,草衙站,20210622 13:30:00,9,8
一般,捷運,R4A,草衙站,20210622 13:45:00,6,3
一般,捷運,R4A,草衙站,20210622 14:00:00,8,14
一般,捷運,R4A,草衙站,20210622 14:15:00,10,4
一般,捷運,R4A,草衙站,20210622 14:30:00,4,9
一般,捷運,R4A,草衙站,20210622 14:45:00,1,2
一般,捷運,R4A,草衙站,20210622 15:00:00,7,14
一般,捷運,R4A,草衙站,20210622 15:15:00,5,5
一般,捷運,R4A,草衙站,20210622 15:30:00,3,10
一般,捷運,R4A,草衙站,20210622 15:45:00,8,4
一般,捷運,R4A,草衙站,20210622 16:00:00,8,7
一般,捷運,R4A,草衙站,20210622 16:15:00,6,9
一般,捷運,R4A,草衙站,20210622 16:30:00,6,3
一般,捷運,R4A,草衙站,20210622 16:45:00,21,7
一般,捷運,R4A,草衙站,20210622 17:00:00,13,11
一般,捷運,R4A,草衙站,20210622 17:15:00,32,19
一般,捷運,R4A,草衙站,20210622 17:30:00,35,28
一般,捷運,R4A,草衙站,20210622 17:45:00,28,26
一般,捷運,R4A,草衙站,20210622 18:00:00,19,21
一般,捷運,R4A,草衙站,20210622 18:15:00,17,37
一般,捷運,R4A,草衙站,20210622 18:30:00,15,24
一般,捷運,R4A,草衙站,20210622 18:45:00,9,28
一般,捷運,R4A,草衙站,20210622 19:00:00,11,13
一般,捷運,R4A,草衙站,20210622 19:15:00,10,6
一般,捷運,R4A,草衙站,20210622 19:30:00,5,13
一般,捷運,R4A,草衙站,20210622 19:45:00,12,7
一般,捷運,R4A,草衙站,20210622 20:00:00,36,2
一般,捷運,R4A,草衙站,20210622 20:15:00,12,18
一般,捷運,R4A,草衙站,20210622 20:30:00,11,14
一般,捷運,R4A,草衙站,20210622 20:45:00,5,12
一般,捷運,R4A,草衙站,20210622 21:00:00,3,5
一般,捷運,R4A,草衙站,20210622 21:15:00,4,4
一般,捷運,R4A,草衙站,20210622 21:30:00,3,7
一般,捷運,R4A,草衙站,20210622 21:45:00,4,6
一般,捷運,R4A,草衙站,20210622 22:00:00,0,4
一般,捷運,R4A,草衙站,20210622 22:15:00,3,3
一般,捷運,R4A,草衙站,20210622 22:30:00,7,7
一般,捷運,R4A,草衙站,20210622 22:45:00,0,5
一般,捷運,R4A,草衙站,20210622 23:00:00,2,0
一般,捷運,R4A,草衙站,20210622 23:15:00,1,6
一般,捷運,R4A,草衙站,20210622 23:30:00,0,1
一般,捷運,R4,高雄國際機場站,20210622 05:30:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 05:45:00,2,0
一般,捷運,R4,高雄國際機場站,20210622 06:15:00,2,6
一般,捷運,R4,高雄國際機場站,20210622 06:30:00,0,8
一般,捷運,R4,高雄國際機場站,20210622 06:45:00,5,8
一般,捷運,R4,高雄國際機場站,20210622 07:00:00,6,12
一般,捷運,R4,高雄國際機場站,20210622 07:15:00,5,18
一般,捷運,R4,高雄國際機場站,20210622 07:30:00,6,22
一般,捷運,R4,高雄國際機場站,20210622 07:45:00,10,35
一般,捷運,R4,高雄國際機場站,20210622 08:00:00,1,37
一般,捷運,R4,高雄國際機場站,20210622 08:15:00,4,23
一般,捷運,R4,高雄國際機場站,20210622 08:30:00,0,18
一般,捷運,R4,高雄國際機場站,20210622 08:45:00,2,14
一般,捷運,R4,高雄國際機場站,20210622 09:00:00,0,5
一般,捷運,R4,高雄國際機場站,20210622 09:15:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 09:30:00,4,4
一般,捷運,R4,高雄國際機場站,20210622 09:45:00,2,3
一般,捷運,R4,高雄國際機場站,20210622 10:00:00,2,9
一般,捷運,R4,高雄國際機場站,20210622 10:15:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 10:30:00,2,8
一般,捷運,R4,高雄國際機場站,20210622 10:45:00,2,0
一般,捷運,R4,高雄國際機場站,20210622 11:00:00,3,7
一般,捷運,R4,高雄國際機場站,20210622 11:15:00,1,3
一般,捷運,R4,高雄國際機場站,20210622 11:30:00,2,5
一般,捷運,R4,高雄國際機場站,20210622 11:45:00,3,2
一般,捷運,R4,高雄國際機場站,20210622 12:00:00,11,9
一般,捷運,R4,高雄國際機場站,20210622 12:15:00,1,4
一般,捷運,R4,高雄國際機場站,20210622 12:30:00,3,7
一般,捷運,R4,高雄國際機場站,20210622 12:45:00,3,2
一般,捷運,R4,高雄國際機場站,20210622 13:00:00,1,6
一般,捷運,R4,高雄國際機場站,20210622 13:15:00,2,4
一般,捷運,R4,高雄國際機場站,20210622 13:30:00,2,9
一般,捷運,R4,高雄國際機場站,20210622 13:45:00,3,5
一般,捷運,R4,高雄國際機場站,20210622 14:00:00,3,3
一般,捷運,R4,高雄國際機場站,20210622 14:15:00,3,2
一般,捷運,R4,高雄國際機場站,20210622 14:30:00,5,0
一般,捷運,R4,高雄國際機場站,20210622 14:45:00,2,0
一般,捷運,R4,高雄國際機場站,20210622 15:00:00,21,2
一般,捷運,R4,高雄國際機場站,20210622 15:15:00,13,0
一般,捷運,R4,高雄國際機場站,20210622 15:30:00,5,2
一般,捷運,R4,高雄國際機場站,20210622 15:45:00,7,0
一般,捷運,R4,高雄國際機場站,20210622 16:00:00,9,0
一般,捷運,R4,高雄國際機場站,20210622 16:15:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 16:30:00,6,3
一般,捷運,R4,高雄國際機場站,20210622 16:45:00,19,1
一般,捷運,R4,高雄國際機場站,20210622 17:00:00,25,2
一般,捷運,R4,高雄國際機場站,20210622 17:15:00,21,3
一般,捷運,R4,高雄國際機場站,20210622 17:30:00,25,1
一般,捷運,R4,高雄國際機場站,20210622 17:45:00,17,3
一般,捷運,R4,高雄國際機場站,20210622 18:00:00,17,9
一般,捷運,R4,高雄國際機場站,20210622 18:15:00,14,3
一般,捷運,R4,高雄國際機場站,20210622 18:30:00,7,6
一般,捷運,R4,高雄國際機場站,20210622 18:45:00,7,5
一般,捷運,R4,高雄國際機場站,20210622 19:00:00,4,0
一般,捷運,R4,高雄國際機場站,20210622 19:15:00,1,2
一般,捷運,R4,高雄國際機場站,20210622 19:30:00,0,1
一般,捷運,R4,高雄國際機場站,20210622 19:45:00,3,2
一般,捷運,R4,高雄國際機場站,20210622 20:00:00,1,2
一般,捷運,R4,高雄國際機場站,20210622 20:15:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 20:30:00,0,4
一般,捷運,R4,高雄國際機場站,20210622 20:45:00,2,0
一般,捷運,R4,高雄國際機場站,20210622 21:00:00,1,1
一般,捷運,R4,高雄國際機場站,20210622 21:15:00,2,2
一般,捷運,R4,高雄國際機場站,20210622 21:30:00,1,1
一般,捷運,R4,高雄國際機場站,20210622 21:45:00,1,0
一般,捷運,R4,高雄國際機場站,20210622 22:00:00,5,0
一般,捷運,R4,高雄國際機場站,20210622 22:15:00,0,1
一般,捷運,R4,高雄國際機場站,20210622 22:30:00,0,2
一般,捷運,R4,高雄國際機場站,20210622 22:45:00,3,0
一般,捷運,R4,高雄國際機場站,20210622 23:00:00,0,3
一般,捷運,R4,高雄國際機場站,20210622 23:30:00,0,1
一般,捷運,R3,小港站,20210622 05:30:00,10,0
一般,捷運,R3,小港站,20210622 05:45:00,16,0
一般,捷運,R3,小港站,20210622 06:00:00,21,0
一般,捷運,R3,小港站,20210622 06:15:00,32,49
一般,捷運,R3,小港站,20210622 06:30:00,40,9
一般,捷運,R3,小港站,20210622 06:45:00,57,175
一般,捷運,R3,小港站,20210622 07:00:00,85,120
一般,捷運,R3,小港站,20210622 07:15:00,71,132
一般,捷運,R3,小港站,20210622 07:30:00,77,86
一般,捷運,R3,小港站,20210622 07:45:00,57,58
一般,捷運,R3,小港站,20210622 08:00:00,41,47
一般,捷運,R3,小港站,20210622 08:15:00,33,31
一般,捷運,R3,小港站,20210622 08:30:00,29,22
一般,捷運,R3,小港站,20210622 08:45:00,12,15
一般,捷運,R3,小港站,20210622 09:00:00,25,17
一般,捷運,R3,小港站,20210622 09:15:00,17,16
一般,捷運,R3,小港站,20210622 09:30:00,18,6
一般,捷運,R3,小港站,20210622 09:45:00,14,14
一般,捷運,R3,小港站,20210622 10:00:00,16,1
一般,捷運,R3,小港站,20210622 10:15:00,13,10
一般,捷運,R3,小港站,20210622 10:30:00,25,4
一般,捷運,R3,小港站,20210622 10:45:00,20,18
一般,捷運,R3,小港站,20210622 11:00:00,14,7
一般,捷運,R3,小港站,20210622 11:15:00,8,16
一般,捷運,R3,小港站,20210622 11:30:00,6,4
一般,捷運,R3,小港站,20210622 11:45:00,16,12
一般,捷運,R3,小港站,20210622 12:00:00,11,7
一般,捷運,R3,小港站,20210622 12:15:00,17,21
一般,捷運,R3,小港站,20210622 12:30:00,11,7
一般,捷運,R3,小港站,20210622 12:45:00,16,12
一般,捷運,R3,小港站,20210622 13:00:00,14,4
一般,捷運,R3,小港站,20210622 13:15:00,7,18
一般,捷運,R3,小港站,20210622 13:30:00,6,10
一般,捷運,R3,小港站,20210622 13:45:00,14,10
一般,捷運,R3,小港站,20210622 14:00:00,16,9
一般,捷運,R3,小港站,20210622 14:15:00,10,16
一般,捷運,R3,小港站,20210622 14:30:00,10,7
一般,捷運,R3,小港站,20210622 14:45:00,15,9
一般,捷運,R3,小港站,20210622 15:00:00,10,7
一般,捷運,R3,小港站,20210622 15:15:00,23,14
一般,捷運,R3,小港站,20210622 15:30:00,18,11
一般,捷運,R3,小港站,20210622 15:45:00,13,13
一般,捷運,R3,小港站,20210622 16:00:00,11,10
一般,捷運,R3,小港站,20210622 16:15:00,14,12
一般,捷運,R3,小港站,20210622 16:30:00,46,13
一般,捷運,R3,小港站,20210622 16:45:00,159,15
一般,捷運,R3,小港站,20210622 17:00:00,96,26
一般,捷運,R3,小港站,20210622 17:15:00,73,26
一般,捷運,R3,小港站,20210622 17:30:00,100,35
一般,捷運,R3,小港站,20210622 17:45:00,91,57
一般,捷運,R3,小港站,20210622 18:00:00,71,62
一般,捷運,R3,小港站,20210622 18:15:00,35,65
一般,捷運,R3,小港站,20210622 18:30:00,30,65
一般,捷運,R3,小港站,20210622 18:45:00,26,41
一般,捷運,R3,小港站,20210622 19:00:00,13,42
一般,捷運,R3,小港站,20210622 19:15:00,5,27
一般,捷運,R3,小港站,20210622 19:30:00,18,37
一般,捷運,R3,小港站,20210622 19:45:00,9,17
一般,捷運,R3,小港站,20210622 20:00:00,12,22
一般,捷運,R3,小港站,20210622 20:15:00,7,23
一般,捷運,R3,小港站,20210622 20:30:00,9,53
一般,捷運,R3,小港站,20210622 20:45:00,8,20
一般,捷運,R3,小港站,20210622 21:00:00,3,22
一般,捷運,R3,小港站,20210622 21:15:00,1,10
一般,捷運,R3,小港站,20210622 21:30:00,10,20
一般,捷運,R3,小港站,20210622 21:45:00,4,2
一般,捷運,R3,小港站,20210622 22:00:00,6,13
一般,捷運,R3,小港站,20210622 22:15:00,5,6
一般,捷運,R3,小港站,20210622 22:30:00,2,14
一般,捷運,R3,小港站,20210622 22:45:00,3,5
一般,捷運,R3,小港站,20210622 23:00:00,1,4
一般,捷運,R3,小港站,20210622 23:15:00,0,2
一般,捷運,R3,小港站,20210622 23:30:00,1,2
一般,捷運,R3,小港站,20210622 23:45:00,1,1
一般,捷運,O1,西子灣站,20210622 05:30:00,1,0
一般,捷運,O1,西子灣站,20210622 05:45:00,1,0
一般,捷運,O1,西子灣站,20210622 06:00:00,3,1
一般,捷運,O1,西子灣站,20210622 06:15:00,1,3
一般,捷運,O1,西子灣站,20210622 06:30:00,3,2
一般,捷運,O1,西子灣站,20210622 06:45:00,7,2
一般,捷運,O1,西子灣站,20210622 07:00:00,4,10
一般,捷運,O1,西子灣站,20210622 07:15:00,2,12
一般,捷運,O1,西子灣站,20210622 07:30:00,6,16
一般,捷運,O1,西子灣站,20210622 07:45:00,6,34
一般,捷運,O1,西子灣站,20210622 08:00:00,5,30
一般,捷運,O1,西子灣站,20210622 08:15:00,7,25
一般,捷運,O1,西子灣站,20210622 08:30:00,6,30
一般,捷運,O1,西子灣站,20210622 08:45:00,5,12
一般,捷運,O1,西子灣站,20210622 09:00:00,3,15
一般,捷運,O1,西子灣站,20210622 09:15:00,2,4
一般,捷運,O1,西子灣站,20210622 09:30:00,6,10
一般,捷運,O1,西子灣站,20210622 09:45:00,2,6
一般,捷運,O1,西子灣站,20210622 10:00:00,6,1
一般,捷運,O1,西子灣站,20210622 10:15:00,4,3
一般,捷運,O1,西子灣站,20210622 10:30:00,5,5
一般,捷運,O1,西子灣站,20210622 10:45:00,2,2
一般,捷運,O1,西子灣站,20210622 11:00:00,5,10
一般,捷運,O1,西子灣站,20210622 11:15:00,1,3
一般,捷運,O1,西子灣站,20210622 11:30:00,3,3
一般,捷運,O1,西子灣站,20210622 11:45:00,4,0
一般,捷運,O1,西子灣站,20210622 12:00:00,6,8
一般,捷運,O1,西子灣站,20210622 12:15:00,1,4
一般,捷運,O1,西子灣站,20210622 12:30:00,4,8
一般,捷運,O1,西子灣站,20210622 12:45:00,2,1
一般,捷運,O1,西子灣站,20210622 13:00:00,4,3
一般,捷運,O1,西子灣站,20210622 13:15:00,2,6
一般,捷運,O1,西子灣站,20210622 13:30:00,9,2
一般,捷運,O1,西子灣站,20210622 13:45:00,2,2
一般,捷運,O1,西子灣站,20210622 14:00:00,6,8
一般,捷運,O1,西子灣站,20210622 14:15:00,2,4
一般,捷運,O1,西子灣站,20210622 14:30:00,3,5
一般,捷運,O1,西子灣站,20210622 14:45:00,2,0
一般,捷運,O1,西子灣站,20210622 15:00:00,5,8
一般,捷運,O1,西子灣站,20210622 15:15:00,7,5
一般,捷運,O1,西子灣站,20210622 15:30:00,5,4
一般,捷運,O1,西子灣站,20210622 15:45:00,3,1
一般,捷運,O1,西子灣站,20210622 16:00:00,3,9
一般,捷運,O1,西子灣站,20210622 16:15:00,4,3
一般,捷運,O1,西子灣站,20210622 16:30:00,13,4
一般,捷運,O1,西子灣站,20210622 16:45:00,25,3
一般,捷運,O1,西子灣站,20210622 17:00:00,19,3
一般,捷運,O1,西子灣站,20210622 17:15:00,39,1
一般,捷運,O1,西子灣站,20210622 17:30:00,27,9
一般,捷運,O1,西子灣站,20210622 17:45:00,21,6
一般,捷運,O1,西子灣站,20210622 18:00:00,19,11
一般,捷運,O1,西子灣站,20210622 18:15:00,12,8
一般,捷運,O1,西子灣站,20210622 18:30:00,12,6
一般,捷運,O1,西子灣站,20210622 18:45:00,12,10
一般,捷運,O1,西子灣站,20210622 19:00:00,5,3
一般,捷運,O1,西子灣站,20210622 19:15:00,4,2
一般,捷運,O1,西子灣站,20210622 19:30:00,6,0
一般,捷運,O1,西子灣站,20210622 19:45:00,1,6
一般,捷運,O1,西子灣站,20210622 20:00:00,2,1
一般,捷運,O1,西子灣站,20210622 20:15:00,1,6
一般,捷運,O1,西子灣站,20210622 20:30:00,2,2
一般,捷運,O1,西子灣站,20210622 20:45:00,2,3
一般,捷運,O1,西子灣站,20210622 21:00:00,1,1
一般,捷運,O1,西子灣站,20210622 21:15:00,1,2
一般,捷運,O1,西子灣站,20210622 21:30:00,0,4
一般,捷運,O1,西子灣站,20210622 21:45:00,1,4
一般,捷運,O1,西子灣站,20210622 22:00:00,0,3
一般,捷運,O1,西子灣站,20210622 22:15:00,2,0
一般,捷運,O1,西子灣站,20210622 22:30:00,0,3
一般,捷運,O1,西子灣站,20210622 22:45:00,1,0
一般,捷運,O1,西子灣站,20210622 23:00:00,1,2
一般,捷運,O1,西子灣站,20210622 23:15:00,0,2
一般,捷運,O2,鹽埕埔站,20210622 05:45:00,7,0
一般,捷運,O2,鹽埕埔站,20210622 06:00:00,6,0
一般,捷運,O2,鹽埕埔站,20210622 06:15:00,3,0
一般,捷運,O2,鹽埕埔站,20210622 06:30:00,8,3
一般,捷運,O2,鹽埕埔站,20210622 06:45:00,6,6
一般,捷運,O2,鹽埕埔站,20210622 07:00:00,10,2
一般,捷運,O2,鹽埕埔站,20210622 07:15:00,10,9
一般,捷運,O2,鹽埕埔站,20210622 07:30:00,16,7
一般,捷運,O2,鹽埕埔站,20210622 07:45:00,7,22
一般,捷運,O2,鹽埕埔站,20210622 08:00:00,4,30
一般,捷運,O2,鹽埕埔站,20210622 08:15:00,11,42
一般,捷運,O2,鹽埕埔站,20210622 08:30:00,9,34
一般,捷運,O2,鹽埕埔站,20210622 08:45:00,6,13
一般,捷運,O2,鹽埕埔站,20210622 09:00:00,5,6
一般,捷運,O2,鹽埕埔站,20210622 09:15:00,4,15
一般,捷運,O2,鹽埕埔站,20210622 09:30:00,8,7
一般,捷運,O2,鹽埕埔站,20210622 09:45:00,8,8
一般,捷運,O2,鹽埕埔站,20210622 10:00:00,9,5
一般,捷運,O2,鹽埕埔站,20210622 10:15:00,0,7
一般,捷運,O2,鹽埕埔站,20210622 10:30:00,2,3
一般,捷運,O2,鹽埕埔站,20210622 10:45:00,5,9
一般,捷運,O2,鹽埕埔站,20210622 11:00:00,1,2
一般,捷運,O2,鹽埕埔站,20210622 11:15:00,1,2
一般,捷運,O2,鹽埕埔站,20210622 11:30:00,2,3
一般,捷運,O2,鹽埕埔站,20210622 11:45:00,2,10
一般,捷運,O2,鹽埕埔站,20210622 12:00:00,3,2
一般,捷運,O2,鹽埕埔站,20210622 12:15:00,8,8
一般,捷運,O2,鹽埕埔站,20210622 12:30:00,5,1
一般,捷運,O2,鹽埕埔站,20210622 12:45:00,2,7
一般,捷運,O2,鹽埕埔站,20210622 13:00:00,4,1
一般,捷運,O2,鹽埕埔站,20210622 13:15:00,7,5
一般,捷運,O2,鹽埕埔站,20210622 13:30:00,5,2
一般,捷運,O2,鹽埕埔站,20210622 13:45:00,6,7
一般,捷運,O2,鹽埕埔站,20210622 14:00:00,5,4
一般,捷運,O2,鹽埕埔站,20210622 14:15:00,5,3
一般,捷運,O2,鹽埕埔站,20210622 14:30:00,2,1
一般,捷運,O2,鹽埕埔站,20210622 14:45:00,4,6
一般,捷運,O2,鹽埕埔站,20210622 15:00:00,3,2
一般,捷運,O2,鹽埕埔站,20210622 15:15:00,3,5
一般,捷運,O2,鹽埕埔站,20210622 15:30:00,8,4
一般,捷運,O2,鹽埕埔站,20210622 15:45:00,1,4
一般,捷運,O2,鹽埕埔站,20210622 16:00:00,7,5
一般,捷運,O2,鹽埕埔站,20210622 16:15:00,8,7
一般,捷運,O2,鹽埕埔站,20210622 16:30:00,10,8
一般,捷運,O2,鹽埕埔站,20210622 16:45:00,8,7
一般,捷運,O2,鹽埕埔站,20210622 17:00:00,26,15
一般,捷運,O2,鹽埕埔站,20210622 17:15:00,22,9
一般,捷運,O2,鹽埕埔站,20210622 17:30:00,23,16
一般,捷運,O2,鹽埕埔站,20210622 17:45:00,22,13
一般,捷運,O2,鹽埕埔站,20210622 18:00:00,37,19
一般,捷運,O2,鹽埕埔站,20210622 18:15:00,19,14
一般,捷運,O2,鹽埕埔站,20210622 18:30:00,14,9
一般,捷運,O2,鹽埕埔站,20210622 18:45:00,16,5
一般,捷運,O2,鹽埕埔站,20210622 19:00:00,10,5
一般,捷運,O2,鹽埕埔站,20210622 19:15:00,7,12
一般,捷運,O2,鹽埕埔站,20210622 19:30:00,5,3
一般,捷運,O2,鹽埕埔站,20210622 19:45:00,8,8
一般,捷運,O2,鹽埕埔站,20210622 20:00:00,7,4
一般,捷運,O2,鹽埕埔站,20210622 20:15:00,6,5
一般,捷運,O2,鹽埕埔站,20210622 20:30:00,5,3
一般,捷運,O2,鹽埕埔站,20210622 20:45:00,1,4
一般,捷運,O2,鹽埕埔站,20210622 21:00:00,3,4
一般,捷運,O2,鹽埕埔站,20210622 21:15:00,2,1
一般,捷運,O2,鹽埕埔站,20210622 21:30:00,3,5
一般,捷運,O2,鹽埕埔站,20210622 21:45:00,1,5
一般,捷運,O2,鹽埕埔站,20210622 22:00:00,2,1
一般,捷運,O2,鹽埕埔站,20210622 22:15:00,4,1
一般,捷運,O2,鹽埕埔站,20210622 22:45:00,2,6
一般,捷運,O2,鹽埕埔站,20210622 23:00:00,0,2
一般,捷運,O2,鹽埕埔站,20210622 23:15:00,0,2
一般,捷運,O4,市議會站,20210622 05:30:00,1,0
一般,捷運,O4,市議會站,20210622 05:45:00,2,0
一般,捷運,O4,市議會站,20210622 06:00:00,2,0
一般,捷運,O4,市議會站,20210622 06:15:00,5,6
一般,捷運,O4,市議會站,20210622 06:30:00,7,3
一般,捷運,O4,市議會站,20210622 06:45:00,5,10
一般,捷運,O4,市議會站,20210622 07:00:00,9,12
一般,捷運,O4,市議會站,20210622 07:15:00,6,30
一般,捷運,O4,市議會站,20210622 07:30:00,11,42
一般,捷運,O4,市議會站,20210622 07:45:00,10,64
一般,捷運,O4,市議會站,20210622 08:00:00,13,73
一般,捷運,O4,市議會站,20210622 08:15:00,4,67
一般,捷運,O4,市議會站,20210622 08:30:00,9,55
一般,捷運,O4,市議會站,20210622 08:45:00,5,48
一般,捷運,O4,市議會站,20210622 09:00:00,9,12
一般,捷運,O4,市議會站,20210622 09:15:00,5,12
一般,捷運,O4,市議會站,20210622 09:30:00,7,8
一般,捷運,O4,市議會站,20210622 09:45:00,7,18
一般,捷運,O4,市議會站,20210622 10:00:00,3,5
一般,捷運,O4,市議會站,20210622 10:15:00,3,7
一般,捷運,O4,市議會站,20210622 10:30:00,11,3
一般,捷運,O4,市議會站,20210622 10:45:00,9,7
一般,捷運,O4,市議會站,20210622 11:00:00,7,7
一般,捷運,O4,市議會站,20210622 11:15:00,9,12
一般,捷運,O4,市議會站,20210622 11:30:00,3,2
一般,捷運,O4,市議會站,20210622 11:45:00,5,5
一般,捷運,O4,市議會站,20210622 12:00:00,6,2
一般,捷運,O4,市議會站,20210622 12:15:00,12,9
一般,捷運,O4,市議會站,20210622 12:30:00,4,3
一般,捷運,O4,市議會站,20210622 12:45:00,5,6
一般,捷運,O4,市議會站,20210622 13:00:00,5,7
一般,捷運,O4,市議會站,20210622 13:15:00,7,4
一般,捷運,O4,市議會站,20210622 13:30:00,6,0
一般,捷運,O4,市議會站,20210622 13:45:00,3,8
一般,捷運,O4,市議會站,20210622 14:00:00,3,2
一般,捷運,O4,市議會站,20210622 14:15:00,4,5
一般,捷運,O4,市議會站,20210622 14:30:00,6,7
一般,捷運,O4,市議會站,20210622 14:45:00,4,6
一般,捷運,O4,市議會站,20210622 15:00:00,5,7
一般,捷運,O4,市議會站,20210622 15:15:00,7,2
一般,捷運,O4,市議會站,20210622 15:30:00,7,4
一般,捷運,O4,市議會站,20210622 15:45:00,8,8
一般,捷運,O4,市議會站,20210622 16:00:00,8,2
一般,捷運,O4,市議會站,20210622 16:15:00,7,9
一般,捷運,O4,市議會站,20210622 16:30:00,11,3
一般,捷運,O4,市議會站,20210622 16:45:00,23,8
一般,捷運,O4,市議會站,20210622 17:00:00,28,5
一般,捷運,O4,市議會站,20210622 17:15:00,42,16
一般,捷運,O4,市議會站,20210622 17:30:00,63,16
一般,捷運,O4,市議會站,20210622 17:45:00,54,17
一般,捷運,O4,市議會站,20210622 18:00:00,63,12
一般,捷運,O4,市議會站,20210622 18:15:00,35,14
一般,捷運,O4,市議會站,20210622 18:30:00,22,8
一般,捷運,O4,市議會站,20210622 18:45:00,21,10
一般,捷運,O4,市議會站,20210622 19:00:00,11,7
一般,捷運,O4,市議會站,20210622 19:15:00,14,8
一般,捷運,O4,市議會站,20210622 19:30:00,16,3
一般,捷運,O4,市議會站,20210622 19:45:00,9,5
一般,捷運,O4,市議會站,20210622 20:00:00,6,0
一般,捷運,O4,市議會站,20210622 20:15:00,5,4
一般,捷運,O4,市議會站,20210622 20:30:00,9,3
一般,捷運,O4,市議會站,20210622 20:45:00,4,0
一般,捷運,O4,市議會站,20210622 21:00:00,5,2
一般,捷運,O4,市議會站,20210622 21:15:00,6,2
一般,捷運,O4,市議會站,20210622 21:30:00,2,1
一般,捷運,O4,市議會站,20210622 21:45:00,4,2
一般,捷運,O4,市議會站,20210622 22:00:00,4,1
一般,捷運,O4,市議會站,20210622 22:15:00,1,3
一般,捷運,O4,市議會站,20210622 22:30:00,1,3
一般,捷運,O4,市議會站,20210622 22:45:00,0,1
一般,捷運,O4,市議會站,20210622 23:00:00,1,3
一般,捷運,O5,美麗島站,20210622 05:30:00,3,0
一般,捷運,O5,美麗島站,20210622 05:45:00,5,0
一般,捷運,O5,美麗島站,20210622 06:00:00,11,4
一般,捷運,O5,美麗島站,20210622 06:15:00,11,3
